tracking_tier,title,venue,topic,arxiv,doi,paper_url,code_url,formal_class,decision,published_at,directions
Canonical,Activated LoRA: Fine-tuned LLMs for Intrinsics,NeurIPS 2025,LoRA serving / KV cache reuse,,,https://proceedings.neurips.cc/paper_files/paper/2025/hash/4d0b6303d4a4811445f69f357bf6def5-Abstract-Conference.html,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context
Canonical,Ada-KV: Optimizing KV Cache Eviction by Adaptive Budget Allocation for Efficient LLM Inference,NeurIPS 2025,KV cache eviction / adaptive head-wise budgets,,10.52202/085713-3773,https://proceedings.neurips.cc/paper_files/paper/2025/hash/a40ff56daab9f4808b1e18350c8a11ce-Abstract-Conference.html,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,KV Cache / Long Context
Canonical,AttentionPredictor: Temporal Patterns Matter for KV Cache Compression,NeurIPS 2025,KV cache compression / sparse attention / cache prefetching,,10.52202/085713-4624,https://doi.org/10.52202/085713-4624,https://github.com/MIRALab-USTC/LLM-AttentionPredictor,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,KV Cache / Long Context; Sparsity / Pruning; Efficient Attention
Canonical,Block-Diagonal LoRA for Eliminating Communication Overhead in Tensor Parallel LoRA Serving,NeurIPS 2025,LoRA serving / tensor parallel communication elimination,,10.52202/085713-0010,https://proceedings.neurips.cc/paper_files/paper/2025/hash/0095274aecea2127c404fc6f7462aa44-Abstract-Conference.html,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Distributed Training / Inference; Diffusion / Flow Acceleration
Canonical,ChunkKV: Semantic-Preserving KV Cache Compression for Efficient Long-Context LLM Inference,NeurIPS 2025,KV cache compression / long-context inference,,10.52202/085713-0966,https://proceedings.neurips.cc/paper_files/paper/2025/hash/2987f911151b39cd3a1761e212319e8e-Abstract-Conference.html,https://github.com/NVIDIA/kvpress,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context
Canonical,"Compress, Gather, and Recompute: REFORMing Long-Context Processing in Transformers",NeurIPS 2025,long-context inference / compressed KV / recompute,,,https://proceedings.neurips.cc/paper_files/paper/2025/hash/90a2d040c8613e409611db8c237629c4-Abstract-Conference.html,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,KV Cache / Long Context
Canonical,Delta Attention: Fast and Accurate Sparse Attention Inference by Delta Correction,NeurIPS 2025,sparse attention / long-context inference,,10.52202/085713-0403,https://proceedings.neurips.cc/paper_files/paper/2025/hash/11cc3abb01080339ceed66eff7c93920-Abstract-Conference.html,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context; Sparsity / Pruning; Efficient Attention
Canonical,Efficient Large Language Model Inference with Neural Block Linearization,NeurIPS 2025,LLM inference acceleration / attention approximation,,10.52202/085713-0196,https://proceedings.neurips.cc/paper_files/paper/2025/hash/088463cd3126aef2002ffc69da42ec59-Abstract-Conference.html,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Efficient Attention
Canonical,GRIFFIN: Effective Token Alignment for Faster Speculative Decoding,NeurIPS 2025,speculative decoding / draft-model alignment,,,https://proceedings.neurips.cc/paper_files/paper/2025/hash/b6e67ae290635d0874c4cb43ba2a2cfb-Abstract-Conference.html,https://github.com/hsj576/GRIFFIN,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Speculative Decoding
Canonical,HiFC: High-efficiency Flash-based KV Cache Swapping for Scaling LLM Inference,NeurIPS 2025,KV cache swapping / SSD / GDS,,10.52202/085713-1587,https://proceedings.neurips.cc/paper_files/paper/2025/hash/4431224d3762aa655f0aee4eaf04ff16-Abstract-Conference.html,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context; GPU Kernel / DSL / Compiler
Canonical,"Homogeneous Keys, Heterogeneous Values: Exploiting Local KV Cache Asymmetry for Long-Context LLMs",NeurIPS 2025,KV cache compression / long-context inference / key-value asymmetry,,10.52202/085713-2726,https://doi.org/10.52202/085713-2726,https://github.com/the-scale-lab/Asymkv,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,KV Cache / Long Context; Edge / Cloud / Heterogeneous AI
Canonical,HyGen: Efficient LLM Serving via Elastic Online-Offline Request Co-location,NeurIPS 2025,LLM serving / online-offline co-location,,10.52202/085713-0502,https://proceedings.neurips.cc/paper_files/paper/2025/hash/15e92839359df6d22e80042e572538d4-Abstract-Conference.html,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving
Canonical,Inference-Time Hyper-Scaling with KV Cache Compression,NeurIPS 2025,efficient reasoning / KV compression / inference-time scaling,,10.52202/085713-0317,https://proceedings.neurips.cc/paper_files/paper/2025/hash/0d781fa5f639bf2caf728a68e9678362-Abstract-Conference.html,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,KV Cache / Long Context; Efficient Reasoning / Agents
Canonical,KeyDiff: Key Similarity-Based KV Cache Eviction for Long-Context LLM Inference in Resource-Constrained Environments,NeurIPS 2025,KV cache eviction / resource-constrained long context,,,https://proceedings.neurips.cc/paper_files/paper/2025/hash/0907335ecf28faf15be54485dbcbe70e-Abstract-Conference.html,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,KV Cache / Long Context; Efficient Attention
Canonical,Knowing When to Stop: Efficient Context Processing via Latent Sufficiency Signals,NeurIPS 2025,efficient context processing / adaptive cutoff,,10.52202/085713-1376,https://proceedings.neurips.cc/paper_files/paper/2025/hash/3afa7f9b7ac8da474b3d915570d58291-Abstract-Conference.html,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Edge / Cloud / Heterogeneous AI
Canonical,KVCOMM: Online Cross-context KV-cache Communication for Efficient LLM-based Multi-agent Systems,NeurIPS 2025,multi-agent LLM serving / cross-context KV cache reuse / prefill acceleration,,10.52202/085713-0605,https://doi.org/10.52202/085713-0605,https://github.com/FastMAS/KVCOMM,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context; Distributed Training / Inference; Efficient Reasoning / Agents
Canonical,KVLink: Accelerating Large Language Models via Efficient KV Cache Reuse,NeurIPS 2025,KV cache reuse / RAG serving,,,https://proceedings.neurips.cc/paper_files/paper/2025/hash/c217d123885341853cecbdd2be809983-Abstract-Conference.html,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context
Canonical,KVzip: Query-Agnostic KV Cache Compression with Context Reconstruction,NeurIPS 2025,KV cache eviction / multi-query reuse,,10.52202/085713-5585,https://proceedings.neurips.cc/paper_files/paper/2025/hash/f4eaa4b8f2d08edb3f0af990d56134ea-Abstract-Conference.html,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,KV Cache / Long Context; Efficient Attention
Canonical,Memory-Efficient Visual Autoregressive Modeling with Scale-Aware KV Cache Compression,NeurIPS 2025,visual autoregressive generation / KV cache compression,,,https://proceedings.neurips.cc/paper_files/paper/2025/hash/14550b451b65682b09f9080026d00a7e-Abstract-Conference.html,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context
Canonical,MoESD: Unveil Speculative Decoding's Potential for Accelerating Sparse MoE,NeurIPS 2025,MoE inference / speculative decoding,,10.52202/085713-4176,https://proceedings.neurips.cc/paper_files/paper/2025/hash/b637af7745d3ad4cb0b9cdaa056ab41e-Abstract-Conference.html,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Speculative Decoding; Sparsity / Pruning; MoE Systems / Accelerators
Canonical,MPCache: MPC-Friendly KV Cache Eviction for Efficient Private LLM Inference,NeurIPS 2025,private LLM inference / KV eviction / MPC,,10.52202/085713-3251,https://proceedings.neurips.cc/paper_files/paper/2025/hash/8c2df4c35cdbee764ebb9e9d0acd5197-Abstract-Conference.html,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,KV Cache / Long Context; Distributed Training / Inference
Canonical,MUSTAFAR: Promoting Unstructured Sparsity for KV Cache Pruning in LLM Inference,NeurIPS 2025,KV pruning / sparse attention kernel,,10.52202/085713-2564,https://proceedings.neurips.cc/paper_files/paper/2025/hash/6ea69f8116b7c01e3c3e43b62e6868fc-Abstract-Conference.html,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context; Sparsity / Pruning; Efficient Attention; GPU Kernel / DSL / Compiler
Canonical,SageAttention3: Microscaling FP4 Attention for Inference and An Exploration of 8-Bit Training,NeurIPS 2025,low-bit attention kernel / FP4,,10.52202/085713-1799,https://proceedings.neurips.cc/paper_files/paper/2025/hash/4db397e0f760cc573c681e81a01a3dba-Abstract-Conference.html,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Quantization; Efficient Attention; GPU Kernel / DSL / Compiler
Canonical,SALS: Sparse Attention in Latent Space for KV Cache Compression,NeurIPS 2025,KV cache compression / sparse attention,,10.52202/085713-0013,https://proceedings.neurips.cc/paper_files/paper/2025/hash/00a0ebcad584c59dbc439c2af8793638-Abstract-Conference.html,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context; Sparsity / Pruning; Efficient Attention
Canonical,Self Forcing: Bridging the Train-Test Gap in Autoregressive Video Diffusion,NeurIPS 2025,autoregressive video diffusion / streaming generation,,10.52202/085713-5576,https://proceedings.neurips.cc/paper_files/paper/2025/hash/f4823f831af67a3ef15e41a85434422a-Abstract-Conference.html,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,KV Cache / Long Context; GPU Kernel / DSL / Compiler; Video / Image Generation; Diffusion / Flow Acceleration; Efficient Reasoning / Agents
Canonical,SmallKV: Small Model Assisted Compensation of KV Cache Compression for Efficient LLM Inference,NeurIPS 2025,KV cache compression / small-model assistance,,,https://proceedings.neurips.cc/paper_files/paper/2025/hash/45790132b9f91b5787232e1cbe0712fc-Abstract-Conference.html,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context; Efficient Attention
Canonical,SpecEdge: Scalable Edge-Assisted Serving Framework for Interactive LLMs,NeurIPS 2025,edge-cloud LLM serving / speculative decoding,,,https://proceedings.neurips.cc/paper_files/paper/2025/hash/8587069d00a69d0ea498d547fffad6dd-Abstract-Conference.html,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Speculative Decoding; Edge / Cloud / Heterogeneous AI
Canonical,Speculate Deep and Accurate: Lossless and Training-Free Acceleration for Offloaded LLMs via Substitute Speculative Decoding,NeurIPS 2025,offloaded LLM inference / speculative decoding,,,https://proceedings.neurips.cc/paper_files/paper/2025/hash/4e32ca54ae8a3a0ea4c1fd3663f73b0f-Abstract-Conference.html,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Speculative Decoding; KV Cache / Long Context; GPU Kernel / DSL / Compiler
Canonical,Spotlight Attention: Towards Efficient LLM Generation via Non-linear Hashing-based KV Cache Retrieval,NeurIPS 2025,sparse attention / KV retrieval / CUDA kernel,,10.52202/085713-2883,https://proceedings.neurips.cc/paper_files/paper/2025/hash/7c799b09cc40973ceaa47da50131dc63-Abstract-Conference.html,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context; Sparsity / Pruning; Efficient Attention; GPU Kernel / DSL / Compiler
Canonical,Tail-Optimized Caching for LLM Inference,NeurIPS 2025,LLM serving / prompt caching / tail latency,,10.52202/085713-5483,https://proceedings.neurips.cc/paper_files/paper/2025/hash/f05fe8b796dcbd67bc7bb1ea89df1793-Abstract-Conference.html,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving
Canonical,Zebra-Llama: Towards Extremely Efficient Hybrid Models,NeurIPS 2025,efficient hybrid LLM architecture / KV reduction,,,https://proceedings.neurips.cc/paper_files/paper/2025/hash/7089237e828d55febd85a8d07f89e102-Abstract-Conference.html,https://github.com/AMD-AGI/AMD-Hybrid-Models,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving
Canonical,Agentix: An Efficient Serving Engine for LLM Agents as General Programs,NSDI 2026,agentic LLM serving,,,https://www.usenix.org/system/files/nsdi26-luo.pdf,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Efficient Reasoning / Agents
Canonical,"Cortex: Achieving Low-Latency, Cost-Efficient Remote Data Access For LLM via Semantic-Aware Knowledge Caching",NSDI 2026,agent systems / semantic knowledge caching,,,https://www.usenix.org/system/files/nsdi26-ruan-cortex.pdf,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Efficient Reasoning / Agents; Edge / Cloud / Heterogeneous AI
Canonical,DroidSpeak: KV Cache Sharing Across Fine-tuned Model Variants,NSDI 2026,KV cache / multi-model serving,,,https://www.usenix.org/system/files/nsdi26-liu-yuhan.pdf,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context
Canonical,FastServe: Iteration-Level Preemptive Scheduling for Large Language Model Inference,NSDI 2026,LLM serving / preemptive scheduling / GPU memory management,,,https://www.usenix.org/conference/nsdi26/presentation/wu-bingyang,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; GPU Kernel / DSL / Compiler; Distributed Training / Inference
Canonical,FLARE: Anomaly Diagnostics for Divergent LLM Training in GPU Clusters of Thousand-Plus Scale,NSDI 2026,distributed LLM training infrastructure / GPU cluster diagnostics / observability,,,https://www.usenix.org/system/files/nsdi26-cui.pdf,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,GPU Kernel / DSL / Compiler; Distributed Training / Inference
Canonical,FlexLLM: Token-Level Co-Serving of LLM Inference and Finetuning with SLO Guarantees,NSDI 2026,inference + PEFT co-serving,,,https://www.usenix.org/system/files/nsdi26-oliaro.pdf,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving
Canonical,JITServe: SLO-aware LLM Serving with Imprecise Request Information,NSDI 2026,LLM serving / SLO scheduling,,,https://www.usenix.org/system/files/nsdi26-zhang-wei.pdf,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving
Canonical,Libra: Flexible Request Partitioning and Scheduling for Serving Unbalanced and Dynamic LLM Workloads,NSDI 2026,LLM serving / dynamic partitioning / KV transfer,,,https://www.usenix.org/system/files/nsdi26-ruan-libra.pdf,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving
Canonical,RLBoost: Harvesting Preemptible Cloud Resources for Cost-Efficient Reinforcement Learning on LLMs,NSDI 2026,efficient reasoning / RL training infrastructure,,,https://www.usenix.org/system/files/nsdi26-wu-yongji.pdf,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Efficient Reasoning / Agents
Canonical,RollPacker: Taming Long-Tail Rollouts for RL Post-Training with Tail Batching,NSDI 2026,LLM RL post-training systems / rollout scheduling / GPU utilization,2509.21009,,https://arxiv.org/abs/2509.21009,https://github.com/Farrrrland/RollPacker,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; GPU Kernel / DSL / Compiler; Distributed Training / Inference; Efficient Reasoning / Agents
Canonical,ServeGen: Workload Characterization and Generation of Large Language Model Serving in Production,NSDI 2026,LLM serving / production workload characterization / benchmark generation,,,https://www.usenix.org/conference/nsdi26/presentation/xiang-servegen,https://github.com/alibaba/ServeGen,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Multimodal / MLLM Serving; Efficient Reasoning / Agents
Canonical,SwiftEP: Accelerating MoE Inference with Buffer Fusion and TMA Offloading,NSDI 2026,MoE communication / inference runtime,,,https://www.usenix.org/system/files/nsdi26-li-xingyi.pdf,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,KV Cache / Long Context; MoE Systems / Accelerators; GPU Kernel / DSL / Compiler; Distributed Training / Inference
Canonical,SYMI: Efficient Mixture-of-Experts Training via Model and Optimizer State Decoupling,NSDI 2026,MoE training systems,,,https://www.usenix.org/system/files/nsdi26-skiadopoulos.pdf,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,MoE Systems / Accelerators; Distributed Training / Inference
Canonical,SYMPHONY: Enabling Compute-Memory Disaggregation in LLM Serving Systems,NSDI 2026,KV-cache / disaggregated memory serving,,,https://www.usenix.org/system/files/nsdi26-agarwal.pdf,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context
Canonical,ZipLLM: Efficient LLM Storage via Model-Aware Synergistic Data Deduplication and Compression,NSDI 2026,LLM storage / model deduplication / compression,,,https://www.usenix.org/system/files/nsdi26-wang-zirui.pdf,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Edge / Cloud / Heterogeneous AI
Canonical,ADAngel: Accelerating Arbitrary-Precision Quantized LLMs with Adaptive Computing Mapping,OSDI 2026,arbitrary-precision quantized LLM runtime,,,https://www.usenix.org/system/files/osdi26-liu-yao.pdf,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Quantization
Canonical,ECHO: Efficient KV Cache Offloading with Lossless Prefetching for Serving Native Sparse Attention LLMs,OSDI 2026,sparse-attention KV-cache serving,,,https://www.usenix.org/system/files/osdi26-liu-guangda.pdf,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context; Sparsity / Pruning; Efficient Attention
Canonical,Efficient LLM Serving on Commodity GPU Clusters with Data-Reduced Cross-Instance Orchestration,OSDI 2026,commodity-GPU LLM serving,,,https://www.usenix.org/system/files/osdi26-du.pdf,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; GPU Kernel / DSL / Compiler; Distributed Training / Inference; Diffusion / Flow Acceleration
Canonical,Inference in the Shadows: Taming Memory Bandwidth Contention in Mobile LLM Inference with Sereno,OSDI 2026,mobile LLM inference / edge serving / memory bandwidth contention / speculative decoding,,,https://www.usenix.org/conference/osdi26/presentation/xin,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Speculative Decoding; Edge / Cloud / Heterogeneous AI
Canonical,Kairox: Adaptive GPU-CPU Hybrid LLM Inference via Online Neuron Balancing,OSDI 2026,LLM inference / GPU-CPU hybrid execution / activation sparsity / edge inference,,,https://www.usenix.org/conference/osdi26/presentation/jiang-yapeng,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Sparsity / Pruning; GPU Kernel / DSL / Compiler; Edge / Cloud / Heterogeneous AI
Canonical,"No Buffer, No Bottleneck: Efficient Zero-Copy KV Cache Offloading for Long-Context LLMs",OSDI 2026,LLM serving / KV cache offloading / heterogeneous CPU-GPU memory,,,https://www.usenix.org/conference/osdi26/presentation/luo,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context; GPU Kernel / DSL / Compiler; Edge / Cloud / Heterogeneous AI
Canonical,OpenTela: Unifying Decentralized Computing Resources for Heterogeneous LLM Serving (Operational Systems),OSDI 2026,LLM serving / heterogeneous clusters / decentralized orchestration / operational systems,,,https://www.usenix.org/conference/osdi26/presentation/yao,https://github.com/eth-easl/opentela,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Distributed Training / Inference; Edge / Cloud / Heterogeneous AI
Canonical,Prism: Cost-Efficient Multi-LLM Serving via GPU Memory Ballooning,OSDI 2026,LLM serving / multi-model serving / GPU memory ballooning / production deployment,,,https://www.usenix.org/conference/osdi26/presentation/yu-shan,https://github.com/ovg-project/kvcached,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context; GPU Kernel / DSL / Compiler
Canonical,Revisiting Pipeline Parallelism for LLM Serving,OSDI 2026,LLM serving / pipeline parallelism / scheduling / SGLang,,,https://www.usenix.org/conference/osdi26/presentation/hwang,https://github.com/Sys-KU/FastPP,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; GPU Kernel / DSL / Compiler; Distributed Training / Inference
Canonical,Safeguarding LLM Training at Scale: Online SDC Detection and Insights from 35 Million GPU Hours,OSDI 2026,distributed LLM training infrastructure / GPU reliability / online SDC detection,,,https://www.usenix.org/conference/osdi26/presentation/lei,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,GPU Kernel / DSL / Compiler; Distributed Training / Inference
Canonical,Seer: Online Context Learning for Fast Synchronous LLM Reinforcement Learning,OSDI 2026,RL rollout systems,,,https://www.usenix.org/system/files/osdi26-qin.pdf,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Efficient Reasoning / Agents
Canonical,Strata: Hierarchical Context Caching for Long Context Language Model Serving,OSDI 2026,long-context KV-cache serving,,,https://www.usenix.org/system/files/osdi26-xie-zhiqiang.pdf,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context
Canonical,Teaching the Old Dog New Tricks: Building Efficient Data Pipelines for Large-Scale LLM Pre-Training (Operational Systems),OSDI 2026,large-scale LLM pre-training infrastructure / data pipeline / storage / checkpoint I/O,,,https://www.usenix.org/conference/osdi26/presentation/chen-luofan,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,GPU Kernel / DSL / Compiler
Canonical,Compiling Strassen-like Matrix Multiplication Algorithms to Fast CUDA Kernels,PLDI 2026,GPU compiler / matrix multiplication / LLM inference kernel,,10.1145/3808267,https://pldi26.sigplan.org/details/pldi-2026-papers/24/Compiling-Strassen-like-Matrix-Multiplication-Algorithms-to-Fast-CUDA-Kernels,https://github.com/microsoft/subcuber,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,GPU Kernel / DSL / Compiler
Canonical,Modular GPU Programming with Typed Perspectives,PLDI 2026,GPU kernel DSL / compiler / Tensor Core programming,2511.11939,10.1145/3808290,https://arxiv.org/abs/2511.11939,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,GPU Kernel / DSL / Compiler; Distributed Training / Inference
Canonical,Neptune: Advanced ML Operator Fusion for Locality and Parallelism on GPUs,PLDI 2026,ML compiler / attention operator fusion,2510.08726,10.1145/3808298,https://arxiv.org/abs/2510.08726,https://github.com/uiuc-arc/neptune,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Efficient Attention; GPU Kernel / DSL / Compiler; Distributed Training / Inference
Canonical,Accelerating Sparse Transformer Inference on GPU,PPoPP 2026,sparse transformer inference + mixed-precision quantization,,,,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Quantization; Sparsity / Pruning; GPU Kernel / DSL / Compiler
Canonical,APERTURE: Algorithm-System Co-optimization for Temporal Graph Network Inference,PPoPP 2026,temporal GNN inference / algorithm-system co-optimization,,10.1145/3774934.3786450,https://ppopp26.sigplan.org/details/PPoPP-2026-papers/40/APERTURE-Algorithm-System-Co-optimization-for-Temporal-Graph-Network-Inference,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Edge / Cloud / Heterogeneous AI
Canonical,BEEMS: Boosting Machine Vision Efficiency via Computation Graph-Based Memory Smoothing,PPoPP 2026,vision foundation model inference / memory-aware compiler,,10.1145/3774934.3786430,https://doi.org/10.1145/3774934.3786430,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,GPU Kernel / DSL / Compiler
Canonical,CCL-D: A High-Precision Diagnostic System for Slow and Hang Anomalies in Large-Scale Model Training,PPoPP 2026,distributed training infrastructure / diagnosis,,10.1145/3774934.3786429,https://doi.org/10.1145/3774934.3786429,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; GPU Kernel / DSL / Compiler; Distributed Training / Inference
Canonical,ChituDiffusion: A Data-Characteristic-Aware Serving System for Diffusion Models,PPoPP 2026,diffusion serving / compile-runtime co-optimization,,10.1145/3774934.3786424,https://doi.org/10.1145/3774934.3786424,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; GPU Kernel / DSL / Compiler; Diffusion / Flow Acceleration
Canonical,COCCL: A Collective Communication Library Supporting Easy Integration and Configuration of Customized Compression for Scalable LLM Training,PPoPP 2026,distributed LLM training / compressed collectives,,10.1145/3774934.3786432,https://github.com/hpdps-group/COCCL,https://github.com/hpdps-group/COCCL,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Distributed Training / Inference
Canonical,ElasGNN: An Elastic Training Framework for Distributed GNN Training,PPoPP 2026,distributed GNN training / elastic scheduling,,10.1145/3774934.3786440,https://ppopp26.sigplan.org/details/PPoPP-2026-papers/30/ElasGNN-An-Elastic-Training-Framework-for-Distributed-GNN-Training,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; GPU Kernel / DSL / Compiler; Distributed Training / Inference
Canonical,Elastor: Elastic and Efficient Model Partitioning and Checkpointing for Fault-Tolerant Distributed Training,PPoPP 2026,distributed training / elastic checkpointing,,10.1145/3774934.3786445,https://doi.org/10.1145/3774934.3786445,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,GPU Kernel / DSL / Compiler; Distributed Training / Inference; Edge / Cloud / Heterogeneous AI
Canonical,FlashAttention-T: Towards Fully Tensorized Attention by Exploiting Tensor-Vector Parallelism,PPoPP 2026,attention kernel / tensor core / GPU,,10.1145/3774934.3786425,https://doi.org/10.1145/3774934.3786425,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Efficient Attention; GPU Kernel / DSL / Compiler; Distributed Training / Inference
Canonical,HelixPipe: Efficient Distributed Training of Long Sequence Transformers with Attention Parallel Pipeline Parallelism,PPoPP 2026,distributed training / long-context transformer,2507.00394,,https://arxiv.org/abs/2507.00394,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,KV Cache / Long Context; Efficient Attention; Distributed Training / Inference
Canonical,High-Throughput Non-uniformly Quantized 3-bit LLM Inference,PPoPP 2026,3-bit LLM quantization / GPU kernels,,10.1145/3774934.3786423,https://doi.org/10.1145/3774934.3786423,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; Quantization; GPU Kernel / DSL / Compiler
Canonical,JanusQuant: Accurate and Efficient 2-bit KV Cache Quantization for Long-Context Inference,PPoPP 2026,KV cache quantization / long-context inference,,10.1145/3774934.3786428,https://doi.org/10.1145/3774934.3786428,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; KV Cache / Long Context; Quantization; Efficient Attention; GPU Kernel / DSL / Compiler
Canonical,Laser: Unlocking Layer-Level Scheduling for Efficient Multi-SLO LLM Serving,PPoPP 2026,LLM serving / multi-SLO scheduling,,10.1145/3774934.3786413,https://doi.org/10.1145/3774934.3786413,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving
Canonical,MetaAttention: A Unified and Performant Attention Framework across Hardware Backends,PPoPP 2026,attention runtime / cross-backend kernel optimization,,10.1145/3774934.3786444,https://doi.org/10.1145/3774934.3786444,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Efficient Attention; GPU Kernel / DSL / Compiler
Canonical,MixFusion: A Patch-Level Parallel Serving System for Mixed-Resolution Diffusion Models,PPoPP 2026,diffusion serving / patch-level parallelism,,10.1145/3774934.3786420,https://doi.org/10.1145/3774934.3786420,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,LLM Serving; GPU Kernel / DSL / Compiler; Distributed Training / Inference; Diffusion / Flow Acceleration
Canonical,RoMeo,PPoPP 2026,sparse transformer inference + mixed-precision quantization,,,,,CANONICAL_HIGH_VALUE,BACKFILL_HIGH,,Quantization; Sparsity / Pruning
